match_id,match_seq_num,game_mode,start_time,date,radiant_win,league_id,league_name,league_prize_pool,radiant_name,radiant_team_id,radiant_captain,radiant_team_complete,dire_name,dire_team_id,dire_captain,dire_team_complete,r1_account_id,r2_account_id,r3_account_id,r4_account_id,r5_account_id,d1_account_id,d2_account_id,d3_account_id,d4_account_id,d5_account_id,duration,first_blood_time,negative_votes,positive_votes,human_players
770569057,692456812,2,1405096352,2014-07-11,False,600,The International 2014,10923977,DK,7,90892734.0,1,Vici Gaming,726228,91698091.0,1,89871557,89423756,84772440,90892734,89407113,90882159,91698091,113800818,101695162,108382060,1116,852,971,5757,10
770634213,692537146,2,1405099152,2014-07-11,False,600,The International 2014,10923977,Nvidia.ArrowGaming.AVF,1277104,102020930.0,1,Fnatic,350190,94155156.0,1,102020930,96429099,104109762,131380551,104963314,19672354,94155156,8712306,100317750,21265941,2115,228,162,2475,10
770632334,692560298,2,1405099346,2014-07-11,False,600,The International 2014,10923977,DK,7,90892734.0,1,Titan,999689,121052479.0,1,89871557,89423756,84772440,90892734,89407113,89330493,121052479,91644707,89249333,93616251,2994,45,1138,9907,10
770652491,692562468,2,1405099879,2014-07-11,False,600,The International 2014,10923977,Team Empire,46,86802844.0,1,Cloud9 G2A,1333179,43276219.0,1,86802844,86725175,91064780,11550182,89269794,6922000,43276219,19757254,40547474,88719902,2569,0,685,4128,10
770659821,692590196,2,1405100187,2014-07-11,False,600,The International 2014,10923977,mousesports,26,86799300.0,1,Evil Geniuses,39,86727555.0,1,86799300,87285329,87382579,86726887,31078647,121847953,86727555,87276347,73562326,86745912,3609,305,237,3402,10
770724297,692633363,2,1405103213,2014-07-11,False,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,Team Liquid,2163,30237211.0,1,82327674,89246836,88585077,90045009,88553213,86738694,30237211,85805514,67601693,38515149,2675,154,355,5328,10
770751678,692653506,2,1405104306,2014-07-11,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Team Empire,46,86802844.0,1,98878010,136477860,89371588,114239371,123854991,91064780,86802844,86725175,11550182,89269794,2583,0,736,2757,10
770750462,692673306,2,1405104317,2014-07-11,True,600,The International 2014,10923977,DK,7,89423756.0,1,Natus Vincere US,1642908,31818853.0,1,89871557,89423756,84772440,90892734,89407113,1185644,31818853,5448108,87196890,10366616,3610,149,693,5880,10
770777219,692668361,2,1405105494,2014-07-11,False,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Evil Geniuses,39,86727555.0,1,91698091,90882159,113800818,101695162,108382060,121847953,86727555,87276347,73562326,86745912,2166,169,216,2359,10
770826349,692737550,2,1405107758,2014-07-11,True,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Team Liquid,2163,30237211.0,1,87278757,89625472,70388657,82262664,86723143,86738694,30237211,85805514,67601693,38515149,3845,299,973,18902,10
770838732,692735867,2,1405108596,2014-07-11,True,600,The International 2014,10923977,mousesports,26,86799300.0,1,Titan,999689,121052479.0,1,86799300,87285329,87382579,86726887,31078647,89330493,121052479,91644707,89249333,93616251,2898,185,107,933,10
770858488,692717497,2,1405109474,2014-07-12,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Alliance,111474,41231571.0,1,91698091,90882159,113800818,101695162,108382060,41288955,41231571,101495620,3916428,76482434,872,0,914,3756,10
770857357,692730043,2,1405109733,2014-07-12,False,600,The International 2014,10923977,Natus Vincere US,1642908,31818853.0,1,Newbee,1375614,98887913.0,1,31818853,1185644,5448108,87196890,10366616,100883708,98887913,88508515,89157606,89217927,1379,211,121,942,10
770899986,692773467,2,1405111862,2014-07-12,True,600,The International 2014,10923977,Alliance,111474,41231571.0,1,Cloud9 G2A,1333179,43276219.0,1,41231571,41288955,101495620,3916428,76482434,6922000,43276219,19757254,40547474,88719902,2045,292,343,3970,10
770922308,692798761,2,1405113232,2014-07-12,True,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,LGD-GAMING,15,98878010.0,1,82327674,89246836,88585077,88553213,90045009,136477860,98878010,89371588,114239371,123854991,2329,0,95,1640,10
770919457,692799418,2,1405113262,2014-07-12,True,600,The International 2014,10923977,Titan,999689,121052479.0,1,Natus Vincere US,1642908,31818853.0,1,121052479,89330493,91644707,89249333,93616251,1185644,31818853,5448108,87196890,10366616,2380,0,107,1104,10
770923178,692812944,2,1405113398,2014-07-12,False,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,DK,7,89423756.0,1,87278757,89625472,70388657,82262664,86723143,89423756,89871557,84772440,90892734,89407113,3267,103,1853,16159,10
770956861,692817967,2,1405115424,2014-07-12,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Nvidia.ArrowGaming.AVF,1277104,102020930.0,1,98887913,100883708,88508515,89157606,89217927,96429099,102020930,104109762,131380551,104963314,1614,107,97,1111,10
770978831,692875696,2,1405117369,2014-07-12,True,600,The International 2014,10923977,Evil Geniuses,39,86727555.0,1,Team Empire,46,86802844.0,1,86727555,121847953,87276347,73562326,86745912,91064780,86802844,86725175,11550182,89269794,4197,380,393,4479,10
770982053,692879783,2,1405117673,2014-07-12,True,600,The International 2014,10923977,mousesports,26,86799300.0,1,Fnatic,350190,94155156.0,1,86799300,87285329,31078647,86726887,87382579,19672354,94155156,8712306,100317750,21265941,4115,16,234,3759,10
770995607,692845893,2,1405118217,2014-07-12,False,600,The International 2014,10923977,Team Liquid,2163,30237211.0,1,Vici Gaming,726228,91698091.0,1,30237211,86738694,85805514,67601693,38515149,90882159,91698091,113800818,101695162,108382060,977,268,172,1884,10
771004390,692865669,2,1405119060,2014-07-12,False,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,DK,7,89423756.0,1,98887913,100883708,88508515,89157606,89217927,89423756,89871557,84772440,90892734,89407113,1641,0,277,6632,10
771032063,692902126,2,1405121286,2014-07-12,False,600,The International 2014,10923977,Titan,999689,121052479.0,1,LGD-GAMING,15,98878010.0,1,121052479,89330493,91644707,89249333,93616251,136477860,98878010,89371588,114239371,123854991,2673,150,295,3025,10
771085473,692950849,2,1405125394,2014-07-12,True,600,The International 2014,10923977,mousesports,26,86799300.0,1,LGD-GAMING,15,98878010.0,1,86799300,87382579,87285329,86726887,31078647,136477860,98878010,89371588,114239371,123854991,2949,51,195,1641,10
771086362,692937629,2,1405125597,2014-07-12,False,600,The International 2014,10923977,Nvidia.ArrowGaming.AVF,1277104,102020930.0,1,Natus Vincere,36,87278757.0,1,102020930,96429099,104109762,131380551,104963314,89625472,87278757,70388657,82262664,86723143,1510,69,319,6432,10
771088857,692974005,2,1405125915,2014-07-12,False,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,Cloud9 G2A,1333179,43276219.0,1,82327674,89246836,88585077,90045009,88553213,6922000,43276219,19757254,40547474,88719902,4687,44,899,9916,10
771093543,692970325,2,1405126212,2014-07-12,True,600,The International 2014,10923977,Team Empire,46,86802844.0,1,Newbee,1375614,98887913.0,1,86802844,91064780,86725175,11550182,89269794,100883708,98887913,88508515,89157606,89217927,3467,96,290,3130,10
771125367,692993695,2,1405129052,2014-07-12,True,600,The International 2014,10923977,Team Liquid,2163,30237211.0,1,Alliance,111474,41231571.0,1,30237211,86738694,85805514,67601693,38515149,41288955,41231571,101495620,3916428,76482434,3368,150,699,5188,10
771160983,693019314,2,1405132014,2014-07-12,True,600,The International 2014,10923977,Team Empire,46,86802844.0,1,Fnatic,350190,94155156.0,1,86802844,91064780,86725175,11550182,89269794,19672354,94155156,100317750,8712306,21265941,2513,177,335,4070,10
771166363,693039725,2,1405132415,2014-07-12,False,600,The International 2014,10923977,Natus Vincere US,1642908,31818853.0,1,Evil Geniuses,39,86727555.0,1,31818853,1185644,5448108,87196890,10366616,121847953,86727555,87276347,73562326,86745912,3701,448,479,4127,10
771189448,693058360,2,1405133985,2014-07-12,False,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Cloud9 G2A,1333179,43276219.0,1,91698091,90882159,113800818,101695162,108382060,6922000,43276219,19757254,40547474,88719902,3559,302,493,5387,10
771196094,693049806,2,1405134546,2014-07-12,True,600,The International 2014,10923977,Team Liquid,2163,30237211.0,1,Titan,999689,121052479.0,1,30237211,86738694,85805514,67601693,38515149,89330493,121052479,91644707,89249333,93616251,2339,198,340,3123,10
771242116,693093799,2,1405137769,2014-07-12,False,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Invictus Gaming,5,82327674.0,1,87278757,89625472,70388657,82262664,86723143,89246836,82327674,88585077,90045009,88553213,2554,0,4217,24447,10
772338691,694099179,2,1405181530,2014-07-12,True,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Newbee,1375614,98887913.0,1,87278757,89625472,70388657,82262664,86723143,100883708,98887913,88508515,89157606,89217927,1970,288,934,17276,10
772342935,694100239,2,1405181598,2014-07-12,True,600,The International 2014,10923977,Team Empire,46,86802844.0,1,Nvidia.ArrowGaming.AVF,1277104,102020930.0,1,86802844,91064780,86725175,11550182,89269794,96429099,102020930,104109762,131380551,104963314,1948,245,225,3502,10
772349165,694122600,2,1405181798,2014-07-12,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Cloud9 G2A,1333179,43276219.0,1,98878010,136477860,89371588,114239371,123854991,6922000,43276219,19757254,40547474,88719902,2717,0,467,5599,10
772349523,694105917,2,1405181908,2014-07-12,True,600,The International 2014,10923977,Titan,999689,121052479.0,1,Fnatic,350190,94155156.0,1,121052479,89330493,91644707,89249333,93616251,19672354,94155156,100317750,8712306,21265941,1873,57,342,2265,10
772432494,694217420,2,1405185184,2014-07-12,False,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Alliance,111474,41231571.0,1,87278757,89625472,70388657,82262664,86723143,41288955,41231571,101495620,3916428,76482434,3980,265,10611,35258,10
772436958,694196622,2,1405185328,2014-07-12,False,600,The International 2014,10923977,Nvidia.ArrowGaming.AVF,1277104,102020930.0,1,Vici Gaming,726228,91698091.0,1,102020930,96429099,104109762,131380551,104963314,90882159,91698091,113800818,101695162,108382060,2698,210,141,1958,10
772440324,694216650,2,1405185673,2014-07-12,True,600,The International 2014,10923977,mousesports,26,86799300.0,1,Natus Vincere US,1642908,31818853.0,1,86799300,87382579,87285329,86726887,31078647,1185644,31818853,5448108,87196890,10366616,3450,59,276,1494,10
772457564,694216800,2,1405186453,2014-07-12,False,600,The International 2014,10923977,Evil Geniuses,39,86727555.0,1,DK,7,89423756.0,1,86727555,121847953,87276347,73562326,86745912,89423756,89871557,84772440,90892734,89407113,2658,413,627,13952,10
772526898,694269293,2,1405189816,2014-07-12,False,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,Vici Gaming,726228,91698091.0,1,82327674,89246836,88585077,90045009,88553213,90882159,91698091,113800818,101695162,108382060,2020,108,619,7509,10
772548096,694306040,2,1405190674,2014-07-12,False,600,The International 2014,10923977,Alliance,111474,41231571.0,1,Evil Geniuses,39,86727555.0,1,41231571,41288955,101495620,3916428,76482434,121847953,86727555,87276347,73562326,86745912,2844,422,1894,15717,10
772554830,694276083,2,1405191012,2014-07-12,True,600,The International 2014,10923977,mousesports,26,86799300.0,1,Team Liquid,2163,30237211.0,1,86799300,87382579,87285329,86726887,31078647,86738694,30237211,85805514,67601693,38515149,1013,337,2264,2263,10
772561129,694296565,2,1405191136,2014-07-12,True,600,The International 2014,10923977,Fnatic,350190,21265941.0,1,Cloud9 G2A,1333179,43276219.0,1,94155156,19672354,100317750,8712306,21265941,6922000,43276219,19757254,40547474,88719902,1843,107,560,5618,10
772707887,694479843,2,1405198006,2014-07-13,False,600,The International 2014,10923977,mousesports,26,86799300.0,1,LGD-GAMING,15,98878010.0,1,86799300,87382579,87285329,86726887,31078647,136477860,98878010,89371588,114239371,123854991,4835,143,1696,11253,10
772820666,694536395,2,1405204514,2014-07-13,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,LGD-GAMING,15,98878010.0,1,98887913,88508515,100883708,89157606,89217927,136477860,98878010,89371588,114239371,123854991,2184,0,695,5248,10
772874503,694578508,2,1405208332,2014-07-13,False,600,The International 2014,10923977,mousesports,26,86799300.0,1,Newbee,1375614,98887913.0,1,87285329,87382579,86799300,86726887,31078647,100883708,98887913,88508515,89157606,89217927,1562,171,1356,7973,10
774247535,695837451,2,1405267903,2014-07-13,False,600,The International 2014,10923977,Team Liquid,2163,30237211.0,1,LGD-GAMING,15,98878010.0,1,30237211,86738694,85805514,67601693,38515149,136477860,98878010,89371588,114239371,123854991,1627,435,1005,13599,10
774318898,695904837,2,1405270802,2014-07-13,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Team Liquid,2163,30237211.0,1,98878010,136477860,89371588,114239371,123854991,86738694,30237211,85805514,67601693,38515149,1513,44,1049,10322,10
774408225,696003157,2,1405274157,2014-07-13,True,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,LGD-GAMING,15,98878010.0,1,43276219,6922000,19757254,40547474,88719902,89371588,98878010,136477860,114239371,123854991,2289,185,1005,10235,10
774494025,696075923,2,1405277771,2014-07-13,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Cloud9 G2A,1333179,43276219.0,1,98878010,136477860,89371588,114239371,123854991,6922000,43276219,19757254,40547474,88719902,2169,68,434,7464,10
774553984,696138547,2,1405281150,2014-07-13,True,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,LGD-GAMING,15,98878010.0,1,43276219,6922000,19757254,40547474,88719902,136477860,98878010,89371588,114239371,123854991,2811,38,744,7425,10
774622831,696214165,2,1405285890,2014-07-14,False,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,DK,7,89423756.0,1,43276219,6922000,19757254,40547474,88719902,89423756,89871557,84772440,90892734,89407113,4231,191,2119,28272,10
774695687,696239416,2,1405291471,2014-07-14,True,600,The International 2014,10923977,DK,7,89423756.0,1,Cloud9 G2A,1333179,43276219.0,1,89871557,89423756,84772440,90892734,89407113,6922000,43276219,19757254,40547474,88719902,682,69,1150,17938,10
775979885,697448150,2,1405354534,2014-07-14,False,600,The International 2014,10923977,Titan,999689,121052479.0,1,Newbee,1375614,98887913.0,1,121052479,89330493,91644707,89249333,93616251,88508515,98887913,100883708,89217927,89157606,2215,369,1373,14262,10
776068193,697548611,2,1405358057,2014-07-14,False,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Titan,999689,121052479.0,1,98887913,88508515,100883708,89157606,89217927,89330493,121052479,91644707,89249333,93616251,3324,150,1429,13974,10
776170591,697596714,2,1405362607,2014-07-14,False,600,The International 2014,10923977,Titan,999689,121052479.0,1,Newbee,1375614,98887913.0,1,121052479,89330493,91644707,89249333,93616251,100883708,98887913,89157606,88508515,89217927,1106,47,1030,11109,10
776279238,697712543,2,1405367142,2014-07-14,False,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Newbee,1375614,98887913.0,1,87278757,89625472,70388657,82262664,86723143,100883708,98887913,88508515,89217927,89157606,2079,388,5404,26798,10
776341481,697755232,2,1405370580,2014-07-15,False,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Newbee,1375614,98887913.0,1,87278757,89625472,70388657,82262664,86723143,100883708,98887913,88508515,89157606,89217927,1218,278,7288,16200,10
776401962,697807239,2,1405374049,2014-07-15,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Invictus Gaming,5,82327674.0,1,98887913,100883708,88508515,89157606,89217927,89246836,82327674,88585077,90045009,88553213,994,429,1692,12153,10
776436526,697850436,2,1405376351,2014-07-15,False,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Invictus Gaming,5,82327674.0,1,98887913,88508515,100883708,89157606,89217927,89246836,82327674,88585077,90045009,88553213,1683,316,685,7942,10
776475724,697902400,2,1405379260,2014-07-15,False,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,Newbee,1375614,98887913.0,1,82327674,88585077,90045009,89246836,88553213,100883708,98887913,88508515,89157606,89217927,3351,315,1586,14730,10
780936101,701913972,2,1405601858,2014-07-17,False,1175,joinDOTA League Season 2,8327,Svaha,41995,92590269.0,0,Kingdom-,1220593,38271450.0,0,51747431,86894490,88971114,107897138,92590269,110530188,38271450,66598119,86874930,136651368,2119,168,0,6,10
781092639,702033112,1,1405605780,2014-07-17,True,1175,joinDOTA League Season 2,8327,Kingdom-,1220593,38271450.0,0,Svaha,41995,38271450.0,0,38271450,110530188,66598119,86874930,136651368,88971114,89445714,51747431,86894490,92590269,2025,203,0,4,10
783330532,703947616,2,1405703823,2014-07-18,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Vici Gaming,726228,91698091.0,1,98887913,100883708,88508515,89217927,89157606,90882159,91698091,113800818,101695162,108382060,862,0,1559,29237,10
783390334,704014382,2,1405706205,2014-07-18,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Newbee,1375614,98887913.0,1,91698091,90882159,113800818,101695162,108382060,100883708,98887913,88508515,89157606,89217927,1942,246,935,22165,10
783470838,704081087,2,1405709562,2014-07-18,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Vici Gaming,726228,91698091.0,1,98887913,100883708,89217927,89157606,88508515,90882159,91698091,113800818,101695162,108382060,2173,300,1023,16719,10
783571610,704190793,2,1405714073,2014-07-19,False,600,The International 2014,10923977,DK,7,89423756.0,1,Evil Geniuses,39,86727555.0,1,89871557,89423756,84772440,90892734,89407113,121847953,86727555,87276347,73562326,86745912,3370,255,3496,32192,10
783676866,704246861,2,1405720003,2014-07-19,True,600,The International 2014,10923977,Evil Geniuses,39,86727555.0,1,DK,7,89423756.0,1,86727555,121847953,87276347,73562326,86745912,89423756,89871557,84772440,90892734,89407113,2149,411,1577,14205,10
783746701,704310179,2,1405724352,2014-07-19,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Evil Geniuses,39,86727555.0,1,98887913,100883708,88508515,89217927,89157606,121847953,86727555,87276347,73562326,86745912,3061,270,1388,22287,10
783801256,704347781,2,1405729002,2014-07-19,False,600,The International 2014,10923977,Evil Geniuses,39,86727555.0,1,Newbee,1375614,98887913.0,1,86727555,121847953,87276347,73562326,86745912,100883708,98887913,88508515,89217927,89157606,2157,0,1261,15795,10
785298771,705632356,2,1405789962,2014-07-19,True,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,Natus Vincere,36,87278757.0,1,43276219,6922000,19757254,40547474,88719902,89625472,87278757,70388657,82262664,86723143,2035,116,6413,38096,10
785389859,705694032,2,1405793853,2014-07-19,True,600,The International 2014,10923977,Natus Vincere,36,87278757.0,1,Cloud9 G2A,1333179,43276219.0,1,87278757,89625472,70388657,82262664,86723143,6922000,43276219,19757254,40547474,88719902,1285,158,1762,26794,10
785453168,705755551,2,1405796554,2014-07-19,True,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,Natus Vincere,36,87278757.0,1,43276219,6922000,19757254,40547474,88719902,89625472,87278757,70388657,82262664,86723143,1904,128,8695,24642,10
785558384,705854680,2,1405801678,2014-07-20,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Invictus Gaming,5,82327674.0,1,98878010,136477860,89371588,114239371,123854991,89246836,82327674,88585077,90045009,88553213,1946,298,831,8795,10
785643441,705915772,2,1405805029,2014-07-20,False,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,Invictus Gaming,5,82327674.0,1,98878010,136477860,89371588,114239371,123854991,89246836,82327674,88585077,90045009,88553213,1984,42,581,6961,10
785712957,705980034,2,1405808756,2014-07-20,False,600,The International 2014,10923977,Invictus Gaming,5,82327674.0,1,LGD-GAMING,15,98878010.0,1,82327674,89246836,88585077,90045009,88553213,136477860,98878010,89371588,114239371,123854991,2705,108,1041,8349,10
785785899,706035943,2,1405813653,2014-07-20,False,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,Vici Gaming,726228,91698091.0,1,43276219,6922000,19757254,40547474,88719902,90882159,91698091,113800818,101695162,108382060,2452,100,815,10260,10
785842796,706101206,2,1405818264,2014-07-20,True,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,DK,7,89423756.0,1,98878010,89371588,136477860,114239371,123854991,89423756,89871557,84772440,90892734,89407113,3999,53,3261,23684,10
785923491,706147423,3,1405824141,2014-07-20,True,600,The International 2014,10923977,rOtK All-Stars,824543,90892734.0,1,XBOCT's All Stars,824639,90892734.0,1,90892734,41231571,87278757,19672354,88585077,101495620,70388657,84772440,88553213,86745912,1929,0,6301,69758,10
787345302,707398685,2,1405874482,2014-07-20,True,600,The International 2014,10923977,Cloud9 G2A,1333179,43276219.0,1,Vici Gaming,726228,91698091.0,1,43276219,6922000,19757254,40547474,88719902,90882159,91698091,113800818,101695162,108382060,2805,404,1007,17963,10
787453665,707473725,2,1405878630,2014-07-20,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Cloud9 G2A,1333179,43276219.0,1,91698091,113800818,90882159,101695162,108382060,6922000,43276219,19757254,40547474,88719902,2060,0,1074,13362,10
787554090,707551549,2,1405882432,2014-07-20,False,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,DK,7,89423756.0,1,98878010,136477860,89371588,114239371,123854991,89423756,89871557,84772440,90892734,89407113,1675,181,572,10402,10
787639738,707635692,2,1405885665,2014-07-20,False,600,The International 2014,10923977,LGD-GAMING,15,98878010.0,1,DK,7,89423756.0,1,98878010,136477860,89371588,114239371,123854991,89423756,89871557,84772440,90892734,89407113,2512,248,657,12214,10
787737213,707705854,2,1405889649,2014-07-21,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,DK,7,89423756.0,1,91698091,90882159,113800818,101695162,108382060,89423756,89871557,84772440,90892734,89407113,2366,92,1253,10542,10
787804519,707765288,2,1405893249,2014-07-21,False,600,The International 2014,10923977,DK,7,89423756.0,1,Vici Gaming,726228,91698091.0,1,89871557,89423756,84772440,90892734,89407113,90882159,91698091,113800818,101695162,108382060,2651,127,1288,9332,10
787871901,707799338,2,1405897517,2014-07-21,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Evil Geniuses,39,86727555.0,1,91698091,90882159,113800818,101695162,108382060,121847953,86727555,87276347,73562326,86745912,998,214,1479,13813,10
787900748,707842022,2,1405899705,2014-07-21,False,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Evil Geniuses,39,86727555.0,1,91698091,90882159,113800818,101695162,108382060,121847953,86727555,87276347,73562326,86745912,2748,326,1069,12601,10
787943161,707861572,2,1405903516,2014-07-21,True,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Evil Geniuses,39,86727555.0,1,91698091,90882159,113800818,101695162,108382060,121847953,86727555,87276347,73562326,86745912,951,32,2400,15883,10
789453600,709206216,2,1405965045,2014-07-21,False,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Vici Gaming,726228,91698091.0,1,98887913,100883708,88508515,89217927,89157606,90882159,91698091,113800818,101695162,108382060,1490,121,6998,54485,10
789518247,709263620,2,1405967878,2014-07-21,False,600,The International 2014,10923977,Vici Gaming,726228,91698091.0,1,Newbee,1375614,98887913.0,1,91698091,90882159,113800818,101695162,108382060,100883708,98887913,88508515,89217927,89157606,1571,154,3473,27567,10
789590883,709318571,2,1405971068,2014-07-21,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Vici Gaming,726228,91698091.0,1,98887913,100883708,88508515,89217927,89157606,90882159,91698091,113800818,101695162,108382060,1054,177,4176,23990,10
789645621,709365483,2,1405973570,2014-07-22,True,600,The International 2014,10923977,Newbee,1375614,98887913.0,1,Vici Gaming,726228,91698091.0,1,98887913,100883708,88508515,89217927,89157606,90882159,91698091,113800818,101695162,108382060,908,33,14737,38856,10
791992235,711465738,2,1406081157,2014-07-23,True,1587,CEVO Season 5 Ticket,7235,Awakened Gaming,1715683,134812426.0,1,Standard Meta Killers,1391791,21366264.0,1,100857571,134812426,178843076,118560482,106083675,59828380,21366264,51926652,58121538,72376121,1994,77,2,17,10
792039787,711505451,2,1406084460,2014-07-23,False,1587,CEVO Season 5 Ticket,7235,Standard Meta Killers,1391791,21366264.0,1,Awakened Gaming,1715683,134812426.0,1,21366264,72376121,51926652,58121538,59828380,134812426,100857571,106083675,178843076,118560482,1762,67,3,10,10
793955568,713214862,2,1406168051,2014-07-24,True,1587,CEVO Season 5 Ticket,7235,Absolute[]Territory,1289459,68467307.0,1,ROOT-gaming.com,1718551,84671288.0,1,42962946,52151797,86763073,68467307,35510231,108548063,84671288,92513570,43810089,12065389,3351,59,1,16,10
794025273,713272565,2,1406172627,2014-07-24,False,1587,CEVO Season 5 Ticket,7235,ROOT-gaming.com,1718551,84671288.0,1,Absolute[]Territory,1289459,68467307.0,1,84671288,108548063,92513570,43810089,12065389,68467307,42962946,86763073,52151797,35510231,3156,319,6,13,10
796626318,715551890,2,1406289507,2014-07-25,False,1175,joinDOTA League Season 2,8327,Team ImpreZa 2015,1276821,86906439.0,1,Kingdom-,1220593,38271450.0,0,86906439,105779771,105184229,90292040,84867383,89001276,38271450,66598119,86874930,110530188,1142,136,1,5,10
796700793,715621947,2,1406291612,2014-07-25,True,1175,joinDOTA League Season 2,8327,Kingdom-,1220593,38271450.0,0,Team ImpreZa 2015,1276821,86906439.0,1,38271450,89001276,66598119,86874930,110530188,105779771,86906439,84867383,105184229,90292040,1426,41,0,6,10
798436203,717156996,2,1406367293,2014-07-26,True,1350,MSI Beat IT 2014,51539,WhiteFlagBear,658382,128436048.0,1,B-minor Gaming Style,1738085,117256343.0,1,128436048,39795399,128297882,91850828,77321085,141798924,117256343,42660312,86966123,153340803,1398,193,0,5,10
798509671,717234056,2,1406370223,2014-07-26,False,1350,MSI Beat IT 2014,51539,B-minor Gaming Style,1738085,117256343.0,1,WhiteFlagBear,658382,128436048.0,1,117256343,42660312,141798924,86966123,153340803,39795399,128436048,128297882,87731675,77321085,1980,316,0,2,10
798598927,717297504,2,1406373357,2014-07-26,False,1350,MSI Beat IT 2014,51539,Team Muhan,1519554,99313492.0,1,Team Poker Face,1518118,112377459.0,1,99313492,5738462,150559110,113283480,132815462,133829277,112377459,86767849,86792034,101450083,1202,120,0,7,10
798669790,717349926,2,1406375683,2014-07-26,False,1350,MSI Beat IT 2014,51539,WhiteFlagBear,658382,128436048.0,1,BET BOYS,1744439,127379206.0,1,128436048,39795399,87731675,128297882,77321085,101654194,71124122,99062228,127379206,101695373,1169,60,1,1,10
798687048,717388590,2,1406376406,2014-07-26,True,1350,MSI Beat IT 2014,51539,R a v e,1366458,87360406.0,0,Road to Hangang,1725249,62264887.0,1,87360406,102099826,91443418,91791553,91162296,139018202,147657422,100556735,43532651,62264887,1037,188,3,9,10
798781827,717438408,2,1406379063,2014-07-26,False,1350,MSI Beat IT 2014,51539,Road to Hangang,1725249,62264887.0,1,R a v e,1366458,87360406.0,0,147657422,100556735,139018202,43532651,62264887,102099826,87360406,91443418,91791553,91162296,1152,159,2,8,10
803939016,722021834,2,1406600596,2014-07-29,True,1587,CEVO Season 5 Ticket,7235,Union Gaming PE,720700,112956437.0,0,NO! Earthspirit,1318686,58134384.0,0,112956437,99672424,44689044,91019997,132288996,182552608,58134384,174054727,115063396,40907284,2630,44,3,6,10
804034268,722086065,1,1406606071,2014-07-29,True,1587,CEVO Season 5 Ticket,7235,NO! Earthspirit,1318686,58134384.0,0,Union Gaming PE,720700,58134384.0,0,58134384,182552608,115063396,174054727,40907284,99672424,112956437,44689044,28323249,114912403,2396,81,3,8,10
805891314,723733409,1,1406687872,2014-07-30,True,1587,CEVO Season 5 Ticket,7235,iDota Gaming-,1700648,98766714.0,0,Death By SnooSnoo:),432115,98766714.0,0,98766714,100962214,82902594,87006001,86755102,115576866,86741578,158134359,160987706,44358933,3585,220,0,7,10
